,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
245,,1,36,102,19,106,21,84,31,5,42,58
246,,0,90,42,67,66,69,36,88,1,25,14
247,,1,5,9,53,63,84,49,37,6,103,22
248,,1,99,107,26,129,59,74,6,101,108,106
249,,1,42,89,105,74,17,94,1,22,5,59
250,,1,104,37,23,86,120,1,70,129,50,59
251,,1,19,1,72,129,32,12,76,29,99,44
252,,1,67,113,23,41,39,52,74,33,37,84
253,,0,97,14,58,27,120,63,68,26,25,88
254,,1,36,7,120,55,11,93,8,12,14,32
255,,0,16,67,32,70,95,84,7,104,36,64
256,,1,67,8,20,43,13,28,3,121,11,50
257,,0,90,100,25,68,37,40,44,35,43,73
258,,0,94,106,84,44,19,14,73,43,89,8
259,,1,129,111,110,8,61,40,4,84,75,34
260,,0,19,67,32,55,110,4,18,30,27,31
261,,1,26,87,46,91,96,18,63,76,77,14
262,,0,44,9,62,110,74,37,5,8,98,14
263,,0,85,23,5,105,31,12,95,44,89,29
264,,1,11,53,62,14,45,110,8,25,5,93
265,,0,129,26,119,72,6,87,86,73,42,110
266,,1,34,84,6,9,1,28,77,114,23,35
267,,1,101,14,11,79,44,86,4,87,25,95
268,,0,100,74,114,50,95,35,14,121,110,44
269,,0,53,35,73,25,1,86,26,6,13,47
270,,1,42,10,49,21,14,8,26,84,35,27
271,,0,25,77,104,17,22,80,20,26,73,30
272,,0,64,104,44,77,71,45,11,79,50,36
273,,1,9,4,74,25,110,111,83,6,1,14
274,,1,27,70,73,14,62,26,96,21,95,6
275,,1,64,119,76,28,41,106,89,8,101,12
276,,0,94,79,93,103,9,81,88,6,26,21
277,,1,27,6,60,25,4,86,1,39,14,40
278,,1,32,12,101,70,62,58,108,25,93,29
279,,0,80,114,36,120,21,85,14,8,71,50
280,,1,8,104,4,86,26,129,92,109,7,31
281,,1,35,43,105,70,104,63,84,102,67,14
282,,0,32,36,42,15,14,21,101,88,12,6
283,,1,19,35,74,14,15,6,16,58,12,21
284,,1,101,6,90,54,21,129,59,41,73,61
285,,1,21,47,14,26,33,18,104,42,23,1
286,,1,70,18,21,106,8,93,6,65,33,39
287,,0,114,74,26,102,75,33,5,69,103,10
288,,1,32,21,15,60,104,62,26,84,17,67
289,,0,21,88,39,8,100,27,45,23,89,97
290,,1,27,26,108,11,94,79,107,51,93,54
291,,1,114,33,83,77,23,106,85,51,16,21
292,,0,62,93,8,26,101,41,35,49,22,32
293,,0,12,129,28,16,84,75,36,6,99,15
294,,0,99,114,5,33,110,62,82,22,42,81
295,,1,28,84,32,57,25,7,44,1,105,46
296,,0,90,2,62,44,14,12,104,48,114,11
297,,1,32,1,6,42,39,74,8,41,104,102
298,,0,26,22,68,32,9,101,43,69,63,36
299,,1,96,38,102,70,68,57,39,92,35,11
300,,0,41,21,129,8,71,44,14,42,26,7
301,,1,7,8,73,104,103,34,129,26,35,55
302,,1,16,5,41,80,26,48,17,28,56,40
303,,1,68,93,26,22,71,62,47,73,41,31
304,,1,104,2,74,129,99,5,31,6,41,93
305,,1,6,14,109,8,71,74,55,129,30,121
306,,0,32,99,42,104,44,97,47,39,35,11
307,,0,70,78,86,10,39,88,114,8,19,26
308,,1,50,70,17,58,48,119,38,37,104,1
309,,0,94,18,41,44,32,92,96,99,98,51
310,,0,102,30,63,39,18,14,92,48,31,15
311,,0,51,114,74,100,14,44,99,93,26,27
312,,1,27,51,44,86,21,15,74,121,14,67
313,,0,18,38,27,86,26,65,71,36,6,29
314,,0,104,1,69,54,72,108,91,63,65,114
315,,1,12,92,65,34,82,40,98,25,50,31
316,,0,107,106,14,114,23,121,44,55,26,7
317,,0,94,88,7,74,6,2,33,42,35,14
318,,0,36,62,44,26,25,7,129,11,14,6
319,,1,36,104,14,100,63,88,64,26,120,46
320,,0,80,104,96,28,87,101,14,62,90,74
321,,1,38,26,93,34,73,9,53,14,84,6
322,,0,2,108,26,40,69,53,62,18,4,106
323,,1,21,99,83,35,42,86,85,20,47,19
324,,1,74,14,3,106,35,8,23,6,7,86
325,,0,23,99,92,44,104,4,90,35,6,53
326,,0,59,102,22,105,4,21,27,35,77,17
327,,0,47,121,57,6,2,96,35,53,19,94
328,,0,26,9,86,6,21,23,7,33,63,14
329,,0,14,7,36,32,70,44,35,59,42,26
330,,0,49,20,77,26,37,8,121,23,39,21
331,,0,60,42,74,40,41,88,50,47,101,119
332,,0,3,9,14,62,5,74,104,47,6,48
333,,1,11,93,99,15,84,72,14,45,4,30
334,,1,44,87,56,8,26,14,129,36,121,101
335,,1,67,85,110,44,40,84,26,114,39,106
336,,1,33,1,129,87,56,36,13,62,89,34
337,,1,52,37,78,43,54,97,77,71,34,25
338,,1,26,38,71,52,21,92,44,102,110,86
339,,1,35,47,80,48,53,15,104,1,26,71
340,,1,37,94,19,104,6,71,74,23,28,5
341,,1,54,101,36,55,94,120,15,31,77,75
